ID;layanan_ID;last_layanan_ID;old_antrian_ID;display_loket_ID;prefix;antrian_no;status_print;loket_no;sid;user_ID;loket_call;tingkat_kepuasan;tanggal;ambil;mulai;akhir;leave;pending;detail;detail_android;priority;active;google_token;lokasi_ambil;central_loket_start;central_loket_end;central_loket_khusus;tanggal_booking;sync_online;pc_name;metode_pembayaran_ID
4485;9;9;4843;9;;120;0;9;9;1;1;-;2022-10-21;09:13:23;09:23:34;09:24:14;0;0;;;0;;;kiosk;;;;;0;DELL;
4486;10;10;4845;2;;122;0;10;10;1;1;-;2022-10-21;09:13:42;09:28:39;09:29:25;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4487;1;1;;1;;124;0;1;1;1;1;-;2022-10-21;09:14:24;09:14:34;09:22:06;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4488;9;9;4846;9;;123;0;9;9;1;1;-;2022-10-21;09:14:30;09:24:14;09:26:03;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4489;1;1;;1;;125;0;2;1001;1;1;-;2022-10-21;09:15:25;09:16:09;09:19:20;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4490;10;10;4844;2;;121;0;10;10;1;1;-;2022-10-21;09:15:46;09:25:56;09:28:39;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4491;1;1;;1;;126;0;3;2001;1;1;-;2022-10-21;09:16:59;09:17:13;09:21:17;1;0;;;0;;;kiosk;;;;;0;LOKET;
4492;3;3;4857;3;;125;0;3;3;1;1;-;2022-10-21;09:17:46;09:18:23;09:25:20;0;0;;;0;;;kiosk;;;;;0;RUANGKB-PC;
4493;1;1;;1;;127;0;2;1001;1;1;-;2022-10-21;09:17:52;09:19:20;09:31:04;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4494;9;9;4859;9;;126;0;9;9;1;1;-;2022-10-21;09:19:09;09:28:18;09:31:04;0;0;;;0;;;kiosk;;;;;0;DELL;
4495;9;9;4853;9;;124;0;9;9;1;1;-;2022-10-21;09:20:07;09:26:03;09:28:18;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4496;1;1;;1;;128;0;3;2001;1;1;-;2022-10-21;09:20:54;09:21:17;09:22:16;1;0;;;0;;;kiosk;;;;;0;LOKET;
4497;1;1;;1;;129;0;1;1;1;1;-;2022-10-21;09:22:03;09:22:06;09:30:39;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4498;1;1;;1;;130;0;3;2001;1;1;-;2022-10-21;09:22:07;09:22:16;09:32:12;1;0;;;0;;;kiosk;;;;;0;LOKET;
4499;3;3;4864;3;;128;0;3;3;1;1;-;2022-10-21;09:22:15;09:25:20;;0;0;;;0;;;kiosk;;;;;0;RUANGKB-PC;
4500;10;10;4865;2;;129;0;10;10;1;1;-;2022-10-21;09:26:23;09:29:25;;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4501;1;1;;1;;131;0;1;1;1;1;-;2022-10-21;09:29:28;09:30:39;;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4502;9;9;4866;9;;130;0;9;9;1;1;-;2022-10-21;09:30:18;09:31:04;09:35:05;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4503;1;1;;1;;132;0;2;1001;1;1;-;2022-10-21;09:30:26;09:31:04;;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4504;1;1;;1;;133;0;3;2001;1;1;-;2022-10-21;09:30:52;09:32:12;;1;0;;;0;;;kiosk;;;;;0;LOKET;
4505;9;9;4873;9;;133;0;9;9;1;1;-;2022-10-21;09:34:11;09:35:17;;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4506;9;9;4870;9;;131;0;9;9;1;1;-;2022-10-21;09:34:47;09:35:05;09:35:17;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4507;1;1;;1;;1;0;1;1;1;1;-;2022-10-22;06:55:35;07:09:21;07:10:14;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4508;1;1;;1;;2;0;1;1;1;1;-;2022-10-22;06:55:39;07:10:14;07:10:58;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4509;1;1;;1;;3;0;1;1;1;1;-;2022-10-22;06:55:43;07:10:58;07:11:58;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4510;1;1;;1;;4;0;1;1;1;1;-;2022-10-22;06:55:47;07:11:58;07:12:48;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4511;1;1;;1;;5;0;1;1;1;1;-;2022-10-22;06:55:51;07:12:48;07:13:28;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4512;1;1;;1;;6;0;1;1;1;1;-;2022-10-22;06:56:03;07:13:28;07:14:19;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4513;1;1;;1;;7;0;1;1;1;1;-;2022-10-22;07:00:34;07:14:19;07:18:41;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4514;1;1;;1;;8;0;1;1;1;1;-;2022-10-22;07:03:42;07:18:41;07:20:27;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4515;1;1;;1;;9;0;2;1001;1;1;-;2022-10-22;07:04:45;07:20:16;07:21:54;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4516;1;1;;1;;10;0;1;1;1;1;-;2022-10-22;07:05:07;07:20:27;07:21:31;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4517;1;1;;1;;11;0;1;1;1;1;-;2022-10-22;07:09:57;07:21:31;07:22:34;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4518;1;1;;1;;12;0;2;1001;1;1;-;2022-10-22;07:10:03;07:21:54;07:23:07;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4519;8;8;4877;8;;1;0;8;8;1;1;-;2022-10-22;07:10:11;08:10:56;08:12:39;0;0;;;0;;;kiosk;;;;;0;DELL2;
4520;1;1;;1;;13;0;1;1;1;1;-;2022-10-22;07:10:14;07:22:34;07:24:46;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4521;1;1;;1;;14;0;2;1001;1;1;-;2022-10-22;07:10:18;07:23:07;07:24:18;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4522;9;9;4878;9;;2;0;9;9;1;1;-;2022-10-22;07:10:57;07:54:15;07:55:49;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4523;1;1;;1;;15;0;2;1001;1;1;-;2022-10-22;07:11:37;07:24:18;07:25:23;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4524;8;8;4879;8;;3;0;8;8;1;1;-;2022-10-22;07:11:57;08:12:39;08:13:19;0;0;;;0;;;kiosk;;;;;0;DELL2;
4525;9;9;4880;9;;4;0;9;9;1;1;-;2022-10-22;07:12:47;07:55:49;07:56:48;0;0;;;0;;;kiosk;;;;;0;DELL;
4526;9;9;4881;9;;5;0;9;9;1;1;-;2022-10-22;07:13:27;07:56:48;07:59:03;0;0;;;0;;;kiosk;;;;;0;DELL;
4527;1;1;;1;;16;0;1;1;1;1;-;2022-10-22;07:14:12;07:24:46;07:25:38;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4528;9;9;4882;9;;6;0;9;9;1;1;-;2022-10-22;07:14:18;07:59:03;08:04:10;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4529;1;1;;1;;17;0;2;1001;1;1;-;2022-10-22;07:14:44;07:25:23;07:26:16;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4530;9;9;4883;9;;7;0;9;9;1;1;-;2022-10-22;07:18:39;08:04:10;08:04:57;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4531;1;1;;1;;18;0;1;1;1;1;-;2022-10-22;07:20:19;07:25:38;07:26:21;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4532;8;8;4884;8;;8;0;8;8;1;1;-;2022-10-22;07:20:24;08:13:19;08:20:47;0;0;;;0;;;kiosk;;;;;0;DELL2;
4533;8;8;4886;8;;10;0;8;8;1;1;-;2022-10-22;07:21:29;08:20:47;08:27:54;0;0;;;0;;;kiosk;;;;;0;DELL2;
4534;1;1;;1;;19;0;2;1001;1;1;-;2022-10-22;07:21:36;07:26:16;07:27:38;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4535;6;6;4885;6;;9;0;6;6;1;1;-;2022-10-22;07:21:47;08:06:39;08:12:06;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4536;1;1;;1;;20;0;1;1;1;1;-;2022-10-22;07:21:52;07:26:21;07:27:42;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4537;1;1;;1;;21;0;2;1001;1;1;-;2022-10-22;07:22:25;07:27:38;07:31:07;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4538;6;6;4887;6;;11;0;6;6;1;1;-;2022-10-22;07:22:33;08:12:06;08:18:30;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4539;1;1;;1;;22;0;1;1;1;1;-;2022-10-22;07:22:36;07:27:42;07:31:29;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4540;8;8;4888;8;;12;0;8;8;1;1;-;2022-10-22;07:23:05;08:27:54;08:33:46;0;0;;;0;;;kiosk;;;;;0;DELL2;
4541;6;6;4891;6;;14;0;6;6;1;1;-;2022-10-22;07:24:16;08:24:53;08:29:12;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4542;6;6;4890;6;;13;0;6;6;1;1;-;2022-10-22;07:24:45;08:18:30;08:24:53;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4543;9;9;4893;9;;15;0;9;9;1;1;-;2022-10-22;07:25:21;08:04:57;08:06:20;0;0;;;0;;;kiosk;;;;;0;DELL;
4544;8;8;4897;8;;16;0;8;8;1;1;-;2022-10-22;07:25:36;08:33:46;08:34:34;0;0;;;0;;;kiosk;;;;;0;DELL2;
4545;9;9;4899;9;;17;0;9;9;1;1;-;2022-10-22;07:26:14;08:06:20;08:09:53;0;0;;;0;;;kiosk;;;;;0;DELL;
4546;8;8;4901;8;;18;0;8;8;1;1;-;2022-10-22;07:26:20;08:34:34;08:35:16;0;0;;;0;;;kiosk;;;;;0;DELL2;
4547;9;9;4904;9;;19;0;9;9;1;1;-;2022-10-22;07:27:30;08:09:53;08:10:40;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4548;9;9;4906;9;;20;0;9;9;1;1;-;2022-10-22;07:27:40;08:10:40;08:11:27;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4549;9;9;4909;9;;22;0;9;9;1;1;-;2022-10-22;07:28:39;08:11:27;08:18:35;0;0;;;0;;;kiosk;;;;;0;DELL;
4550;8;8;4907;8;;21;0;8;8;1;1;-;2022-10-22;07:28:40;08:35:16;08:36:11;0;0;;;0;;;kiosk;;;;;0;DELL2;
4551;1;1;;1;;23;0;2;1001;1;1;-;2022-10-22;07:29:46;07:31:07;07:33:09;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4552;1;1;;1;;24;0;1;1;1;1;-;2022-10-22;07:29:59;07:31:29;07:32:52;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4553;1;1;;1;;25;0;1;1;1;1;-;2022-10-22;07:30:02;07:32:52;07:34:00;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4554;1;1;;1;;26;0;2;1001;1;1;-;2022-10-22;07:30:11;07:33:09;07:34:26;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4555;1;1;;1;;27;0;1;1;1;1;-;2022-10-22;07:30:26;07:34:00;07:34:42;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4556;1;1;;1;;28;0;2;1001;1;1;-;2022-10-22;07:30:38;07:34:26;07:37:37;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4557;1;1;;1;;29;0;1;1;1;1;-;2022-10-22;07:31:37;07:34:42;07:35:28;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4558;8;8;4925;8;;24;0;8;8;1;1;-;2022-10-22;07:32:50;08:43:05;08:47:56;0;0;;;0;;;kiosk;;;;;0;DELL2;
4559;1;1;;1;;30;0;1;1;1;1;-;2022-10-22;07:32:53;07:35:28;07:48:08;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4560;8;8;4924;8;;23;0;8;8;1;1;-;2022-10-22;07:33:05;08:36:11;08:43:05;0;0;;;0;;;kiosk;;;;;0;DELL2;
4561;9;9;4926;9;;25;0;9;9;1;1;-;2022-10-22;07:33:58;08:18:35;08:20:05;0;0;;;0;;;kiosk;;;;;0;DELL;
4562;8;8;4927;8;;26;0;8;8;1;1;-;2022-10-22;07:34:03;08:47:56;08:53:02;0;0;;;0;;;kiosk;;;;;0;DELL2;
4563;8;8;4928;8;;27;0;8;8;1;1;-;2022-10-22;07:34:40;08:53:02;08:53:56;0;0;;;0;;;kiosk;;;;;0;DELL2;
4564;8;8;4930;8;;29;0;8;8;1;1;-;2022-10-22;07:35:26;08:53:56;08:54:31;0;0;;;0;;;kiosk;;;;;0;DELL2;
4565;9;9;4929;9;;28;0;9;9;1;1;-;2022-10-22;07:35:27;08:20:05;08:20:58;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4566;1;1;;1;;31;0;2;1001;1;1;-;2022-10-22;07:37:21;07:37:37;07:43:14;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4567;9;9;4932;9;;30;0;9;9;1;1;-;2022-10-22;07:38:08;08:20:58;08:22:32;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4568;1;1;;1;;32;0;2;1001;1;1;-;2022-10-22;07:41:47;07:43:14;07:44:13;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4569;1;1;;1;;33;0;2;1001;1;1;-;2022-10-22;07:41:54;07:44:13;07:45:24;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4570;1;1;;1;;34;0;2;1001;1;1;-;2022-10-22;07:42:32;07:45:24;07:46:48;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4571;1;1;;1;;35;0;2;1001;1;1;-;2022-10-22;07:42:44;07:46:48;07:48:33;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4572;1;1;;1;;36;0;1;1;1;1;-;2022-10-22;07:43:34;07:48:08;07:52:25;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4573;9;9;4941;9;;32;0;9;9;1;1;-;2022-10-22;07:44:10;08:22:32;08:24:15;0;0;;;0;;;kiosk;;;;;0;DELL;
4574;10;10;4942;2;;33;0;10;10;1;1;-;2022-10-22;07:45:21;08:06:03;08:10:25;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4575;1;1;;1;;37;0;2;1001;1;1;-;2022-10-22;07:46:07;07:48:33;07:55:06;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4576;8;8;4943;8;;34;0;8;8;1;1;-;2022-10-22;07:46:46;08:54:31;09:00:17;0;0;;;0;;;kiosk;;;;;0;DELL2;
4577;8;8;4944;8;;35;0;8;8;1;1;-;2022-10-22;07:48:24;09:00:17;09:00:41;0;0;;;0;;;kiosk;;;;;0;DELL2;
4578;1;1;;1;;38;0;1;1;1;1;-;2022-10-22;07:51:48;07:52:25;07:55:23;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4579;9;9;4945;9;;36;0;9;9;1;1;-;2022-10-22;07:52:24;08:24:15;08:25:39;0;0;;;0;;;kiosk;;;;;0;DELL;
4580;9;9;4952;9;;38;0;9;9;1;1;-;2022-10-22;07:53:28;08:25:39;08:26:17;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4581;1;1;;1;;39;0;2;1001;1;1;-;2022-10-22;07:54:53;07:55:06;07:58:13;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4582;1;1;;1;;40;0;1;1;1;1;-;2022-10-22;07:55:05;07:55:23;07:55:54;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4583;1;1;;1;;41;0;1;1;1;1;-;2022-10-22;07:55:11;07:55:54;07:58:13;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4584;9;9;4956;9;;40;0;9;9;1;1;-;2022-10-22;07:55:52;08:26:17;08:26:51;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4585;1;1;;1;;42;0;2;1001;1;1;-;2022-10-22;07:56:39;07:58:13;08:05:40;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4586;1;1;;1;;43;0;1;1;1;1;-;2022-10-22;07:56:43;07:58:13;08:00:35;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4587;10;10;4955;2;;39;0;10;10;1;1;-;2022-10-22;07:56:56;08:10:25;08:15:03;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4588;9;9;4957;9;;41;0;9;9;1;1;-;2022-10-22;07:58:11;08:26:51;08:28:55;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4589;9;9;4960;9;;42;0;9;9;1;1;-;2022-10-22;07:59:05;08:28:55;08:30:32;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4590;1;1;;1;;44;0;1;1;1;1;-;2022-10-22;08:00:24;08:00:35;08:03:50;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4591;3;3;4961;3;;43;0;3;3;1;1;-;2022-10-22;08:00:33;08:05:02;08:32:42;0;0;;;0;;;kiosk;;;;;0;RUANGKB-PC;
4592;1;1;;1;;45;0;1;1;1;1;-;2022-10-22;08:03:21;08:03:50;08:08:02;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4593;1;1;;1;;46;0;2;1001;1;1;-;2022-10-22;08:03:43;08:05:40;08:07:53;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4594;8;8;4965;8;;44;0;8;8;1;1;-;2022-10-22;08:03:48;09:00:41;09:01:19;0;0;;;0;;;kiosk;;;;;0;DELL2;
4595;1;1;;1;;47;0;3;2001;1;1;-;2022-10-22;08:04:39;08:06:44;08:11:10;1;0;;;0;;;kiosk;;;;;0;LOKET;
4596;8;8;4970;8;;46;0;8;8;1;1;-;2022-10-22;08:06:56;09:01:20;09:01:51;0;0;;;0;;;kiosk;;;;;0;DELL2;
4597;1;1;;1;;48;0;2;1001;1;1;-;2022-10-22;08:06:56;08:07:53;08:13:30;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4598;1;1;;1;;49;0;1;1;1;1;-;2022-10-22;08:07:01;08:08:02;08:12:37;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4599;13;13;4969;;;45;0;0;0;0;0;-;2022-10-22;08:08:01;;;0;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4600;8;8;4974;8;;48;0;8;8;1;1;-;2022-10-22;08:09:08;09:01:51;09:21:26;0;0;;;0;;;kiosk;;;;;0;DELL2;
4601;8;8;4975;8;;49;0;8;8;1;1;-;2022-10-22;08:09:24;09:21:26;09:27:06;0;0;;;0;;;kiosk;;;;;0;DELL2;
4602;1;1;;1;;50;0;3;2001;1;1;-;2022-10-22;08:10:21;08:11:10;08:12:39;1;0;;;0;;;kiosk;;;;;0;LOKET;
4603;9;9;4979;9;;50;0;9;9;1;1;-;2022-10-22;08:11:49;08:30:32;08:33:04;0;0;;;0;;;kiosk;;;;;0;DELL;
4604;1;1;;1;;51;0;1;1;1;1;-;2022-10-22;08:12:21;08:12:37;08:14:24;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4605;1;1;;1;;52;0;3;2001;1;1;-;2022-10-22;08:12:31;08:12:39;08:14:01;1;0;;;0;;;kiosk;;;;;0;LOKET;
4606;1;1;;1;;53;0;2;1001;1;1;-;2022-10-22;08:12:37;08:13:30;08:15:48;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4607;1;1;;1;;54;0;3;2001;1;1;-;2022-10-22;08:12:42;08:14:01;08:19:50;1;0;;;0;;;kiosk;;;;;0;LOKET;
4608;1;1;;1;;55;0;1;1;1;1;-;2022-10-22;08:13:08;08:14:24;08:15:16;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4609;10;10;4982;2;;52;0;10;10;1;1;-;2022-10-22;08:13:37;08:15:03;08:22:12;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4610;1;1;;1;;56;0;1;1;1;1;-;2022-10-22;08:13:51;08:15:16;08:16:21;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4611;1;1;;1;;57;0;2;1001;1;1;-;2022-10-22;08:13:56;08:15:48;08:23:53;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4612;1;1;;1;;58;0;1;1;1;1;-;2022-10-22;08:13:59;08:16:21;08:23:05;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4613;9;9;4981;9;;51;0;9;9;1;1;-;2022-10-22;08:14:22;08:33:04;08:33:51;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4614;9;9;4984;9;;54;0;9;9;1;1;-;2022-10-22;08:14:48;08:33:51;08:38:07;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4615;9;9;4985;9;;55;0;9;9;1;1;-;2022-10-22;08:15:14;08:38:07;08:39:55;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4616;10;10;4983;2;;53;0;10;10;1;1;-;2022-10-22;08:15:45;08:22:12;08:30:31;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4617;9;9;4987;9;;56;0;9;9;1;1;-;2022-10-22;08:16:20;08:39:55;08:40:05;0;0;;;0;;;kiosk;;;;;0;DELL;
4618;6;6;4989;6;;58;0;6;6;1;1;-;2022-10-22;08:17:49;08:29:12;08:35:10;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4619;1;1;;1;;59;0;3;2001;1;1;-;2022-10-22;08:19:31;08:19:50;08:29:20;1;0;;;0;;;kiosk;;;;;0;LOKET;
4620;1;1;;1;;60;0;1;1;1;1;-;2022-10-22;08:20:35;08:23:05;08:57:42;1;0;;;0;;;kiosk;;;;;0;LOKET-PC;
4621;6;6;4997;6;;59;0;6;6;1;1;-;2022-10-22;08:21:35;08:35:10;08:46:36;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4622;10;10;4972;2;;47;0;10;10;1;1;-;2022-10-22;08:22:47;08:30:31;08:37:45;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4623;1;1;;1;;61;0;2;1001;1;1;-;2022-10-22;08:23:37;08:23:53;08:29:58;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4624;9;9;4998;9;;60;0;9;9;1;1;-;2022-10-22;08:24:15;08:40:05;08:40:41;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4625;10;10;5001;2;;61;0;10;10;1;1;-;2022-10-22;08:24:53;08:37:45;08:45:09;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4626;1;1;;1;;62;0;3;2001;1;1;-;2022-10-22;08:25:35;08:29:20;08:35:57;0;0;;;0;;;kiosk;;;;;0;LOKET;
4627;1;1;;1;;63;0;2;1001;1;1;-;2022-10-22;08:27:08;08:29:58;08:31:06;0;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4628;1;1;;1;;64;0;2;1001;1;1;-;2022-10-22;08:28:50;08:31:06;08:32:46;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4629;1;1;;1;;65;0;2;1001;1;1;-;2022-10-22;08:29:07;08:32:46;08:34:37;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4630;1;1;;1;;66;0;2;1001;1;1;-;2022-10-22;08:29:50;08:34:37;08:35:54;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4631;1;1;;1;;67;0;2;1001;1;1;-;2022-10-22;08:32:00;08:35:54;08:38:50;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4632;1;1;;1;;68;0;3;2001;1;1;-;2022-10-22;08:32:05;08:35:57;08:38:43;0;0;;;0;;;kiosk;;;;;0;LOKET;
4633;1;1;;1;;69;0;3;2001;1;1;-;2022-10-22;08:32:33;08:38:43;08:44:02;1;0;;;0;;;kiosk;;;;;0;LOKET;
4634;3;3;5007;3;;64;0;3;3;1;1;-;2022-10-22;08:32:40;08:32:42;09:05:39;0;0;;;0;;;kiosk;;;;;0;RUANGKB-PC;
4635;8;8;5008;8;;65;0;8;8;1;1;-;2022-10-22;08:34:25;09:27:06;09:31:37;0;0;;;0;;;kiosk;;;;;0;DELL2;
4636;1;1;;1;;70;0;2;1001;1;1;-;2022-10-22;08:35:19;08:38:50;08:39:51;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4637;1;1;;1;;71;0;2;1001;1;1;-;2022-10-22;08:35:50;08:39:51;08:42:06;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4638;10;10;5009;2;;66;0;10;10;1;1;-;2022-10-22;08:35:50;08:45:09;08:54:21;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4639;1;1;;1;;72;0;2;1001;1;1;-;2022-10-22;08:35:59;08:42:06;08:44:15;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4640;1;1;;1;;73;0;3;2001;1;1;-;2022-10-22;08:36:21;08:44:02;08:46:23;1;0;;;0;;;kiosk;;;;;0;LOKET;
4641;1;1;;1;;74;0;2;1001;1;1;-;2022-10-22;08:36:28;08:44:15;08:44:57;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4642;1;1;;1;;75;0;2;1001;1;1;-;2022-10-22;08:36:34;08:44:57;08:49:41;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4643;6;6;5010;6;;67;0;6;6;1;1;-;2022-10-22;08:37:17;08:46:36;08:53:54;0;0;;;0;;;kiosk;;;;;0;RUANGANAK-PC;
4644;1;1;;1;;76;0;3;2001;1;1;-;2022-10-22;08:38:12;08:46:23;08:50:54;1;0;;;0;;;kiosk;;;;;0;LOKET;
4645;1;1;;1;;77;0;2;1001;1;1;-;2022-10-22;08:38:45;08:49:41;08:51:05;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
4646;9;9;5013;9;;69;0;9;9;1;1;-;2022-10-22;08:39:21;08:40:41;08:44:05;0;0;;;0;;;kiosk;;;;;0;PENGOBATAN_UMUM;
4647;1;1;;1;;78;0;3;2001;1;1;-;2022-10-22;08:39:35;08:50:54;08:54:03;1;0;;;0;;;kiosk;;;;;0;LOKET;
4648;9;9;5016;9;;70;0;9;9;1;1;-;2022-10-22;08:39:48;08:44:05;08:48:27;0;0;;;0;;;kiosk;;;;;0;DESKTOP-2PIH336;
4649;10;10;5017;2;;71;0;10;10;1;1;-;2022-10-22;08:40:53;08:54:21;09:04:26;0;0;;;0;;;kiosk;;;;;0;DESKTOP-82VFEFF;
4650;1;1;;1;;79;0;2;1001;1;1;-;2022-10-22;08:41:11;08:51:05;08:53:38;1;0;;;0;;;kiosk;;;;;0;DESKTOP-VD50BPC;
